longitude,latitude,tmp_avg,ndvi_avg,region_id,total_score,fri_terrain,score,rick_level
112.888061,24.764287,12.974999999999998,0.055999998,103,0.5553306666666666,0.37473,3.3987020868256814,1.0
112.900898,24.764287,12.225,0.8038,104,0.3784235555555555,0.372442,1.5439132478632478,0.0
112.913735,24.764287,11.5,0.8038,105,0.2829,0.371677,1.429377,0.0
112.926572,24.764287,10.8,0.2026,106,0.2829,0.369352,2.7161868184615385,1.0
112.939409,24.764287,10.25,0.2541,107,0.2829,0.356592,2.5666429415384617,1.0
112.952246,24.764287,10.75,0.070199996,108,0.2829,0.372655,3.0342966464718772,1.0
112.965083,24.764287,11.275,0.048499998,109,0.2829,0.371981,3.0986387278513225,1.0
112.97792,24.764287,12.099999999999998,0.2391,110,0.3744059555555554,0.361008,2.744935974017094,1.0
112.836713,24.772757,14.95,0.66789997,111,1.0418941333333334,0.294325,2.3938421711031794,1.0
112.84955,24.772757,14.575,0.728,112,0.3894213333333333,0.398541,1.6926761179487182,0.0
112.862387,24.772757,13.95,0.72929996,113,0.3903535777777777,0.38471,1.6609433286503932,0.0
112.875224,24.772757,13.25,0.6242,114,0.4324697777777778,0.378831,1.9304566916239316,1.0
112.888061,24.772757,13.025,0.6821,115,0.554388,0.372819,1.9024809569230767,1.0
112.900898,24.772757,12.55,0.7344,116,0.2829,0.368895,1.490263012307692,0.0
112.913735,24.772757,11.85,0.8125,117,0.2829,0.37429,1.4407992307692308,0.0
112.926572,24.772757,11.25,0.2121,118,0.2829,0.363084,2.698566572307693,1.0
112.939409,24.772757,10.525,0.1884,119,0.2829,0.345802,2.7196135200000002,1.0
112.952246,24.772757,10.525,0.4773,120,0.2829,0.365933,2.0500824399999997,1.0
112.965083,24.772757,11.4,0.5013,121,0.2829,0.370952,2.019831716923077,1.0
112.97792,24.772757,12.000000000000002,0.2792,122,0.2829,0.371135,2.5653133753846156,1.0
112.836713,24.781227,14.95,0.691,123,1.037066933333333,0.250772,2.2903175794871795,1.0
112.84955,24.781227,14.35,0.7926,124,0.2829,0.34071,1.4701423076923077,0.0
112.862387,24.781227,13.55,0.303,125,0.2829,0.371755,2.548130323076923,1.0
112.875224,24.781227,12.575,0.6477,126,0.2829,0.371941,1.700908483076923,0.0
112.888061,24.781227,12.375000000000002,0.80939996,127,0.2829,0.370862,1.450585076923077,0.0
112.900898,24.781227,12.2,0.7894,128,0.2829,0.371149,1.4464674615384614,0.0
112.913735,24.781227,11.625000000000002,0.7894,129,0.2829,0.371321,1.4321671538461538,0.0
112.926572,24.781227,11.125,0.3784,130,0.2829,0.370264,2.3056090584615383,1.0
112.939409,24.781227,10.55,0.1857,131,0.2829,0.369946,2.7508321907692315,1.0
112.952246,24.781227,10.25,0.31469998,132,0.2829,0.365404,2.4307906692824615,1.0
112.965083,24.781227,11.05,0.31469998,133,0.2829,0.368601,2.4541230538978462,1.0
112.97792,24.781227,12.025,0.71419996,134,0.4041897777777777,0.36123,1.638895479419624,0.0
112.84955,24.789697,14.075,0.7173,135,0.3190355555555555,0.339042,1.5757497647863246,0.0
112.862387,24.789697,13.4,0.70809996,136,0.2829,0.370978,1.5765233139495385,0.0
112.875224,24.789697,12.65,0.7884,137,0.2829,0.375895,1.4625396153846153,0.0
112.888061,24.789697,12.2,0.8268,138,0.2829,0.369681,1.4449994615384614,0.0
112.900898,24.789697,11.95,0.7991,139,0.2829,0.369741,1.438767153846154,0.0
112.913735,24.789697,11.25,0.7948,140,0.2829,0.361545,1.4129526923076923,0.0
112.926572,24.789697,10.6,0.2943,141,0.2829,0.364696,2.4875907323076922,1.0
112.939409,24.789697,10.2,0.8583,142,0.2829,0.368767,1.393747,0.0
112.952246,24.789697,10.15,0.30429998,143,0.2829,0.37148,2.4591766262055383,1.0
112.965083,24.789697,10.875,0.3653,144,0.2829,0.367958,2.328283070769231,1.0
112.97792,24.789697,11.825,0.6568,145,0.5657,0.357773,1.9289400399999996,1.0
112.84955,24.798167,13.900000000000002,0.6981,146,0.6885865555555556,0.316541,1.9642293894017093,1.0
112.862387,24.798167,13.5,0.74549997,147,0.4858875555555556,0.372373,1.694141488710017,0.0
112.875224,24.798167,13.35,0.64449996,148,0.4079604444444444,0.366781,1.8479542168555214,0.0
112.888061,24.798167,12.7,0.8836,149,0.4535226666666666,0.376628,1.6351537435897434,0.0
112.900898,24.798167,12.025,0.78209996,150,0.3378888888888889,0.369501,1.4954037350427352,0.0
112.913735,24.798167,11.375,0.3141,151,0.2829,0.371507,2.4666413261538462,1.0
112.926572,24.798167,10.7,0.24149999,152,0.2829,0.363336,2.6147918392566156,1.0
112.939409,24.798167,10.2,0.2634,153,0.2829,0.360587,2.54717852,1.0
112.952246,24.798167,9.95,0.2645,154,0.2829,0.366675,2.544348292307692,1.0
112.965083,24.798167,10.45,0.3197,155,0.2829,0.367324,2.4258084676923075,1.0
112.97792,24.798167,11.05,0.0665,156,0.3165217777777778,0.348903,3.0605498239316242,1.0
112.875224,24.806637,13.95,0.7693,157,0.5657,0.360891,1.7630556153846153,0.0
112.888061,24.806637,13.375,0.7503,158,0.5657,0.367955,1.7556473076923076,0.0
112.900898,24.806637,12.55,0.38639998,159,0.3781093333333333,0.367499,2.414821993385026,1.0
112.913735,24.806637,11.675,0.3495,160,0.2829,0.365522,2.3837002153846156,1.0
112.926572,24.806637,11.025,0.317,161,0.2829,0.358175,2.4375772153846156,1.0
112.939409,24.806637,10.525,0.31599998,162,0.2829,0.369403,2.438607847744,1.0
112.952246,24.806637,10.1,0.2965,163,0.2829,0.369658,2.474716276923077,1.0
112.965083,24.806637,10.325,0.2965,164,0.2829,0.366227,2.476948353846154,1.0
112.97792,24.806637,11.025,0.31419998,165,0.2829,0.363447,2.4495334231286154,1.0
112.875224,24.815107,14.05,0.56549996,166,0.4296417777777778,0.365993,2.075054811727316,1.0
112.888061,24.815107,13.500000000000002,0.56549996,167,0.2832142222222222,0.358632,1.9074231792486838,1.0
112.900898,24.815107,12.575,0.3326,168,0.2829,0.363173,2.4443472030769233,1.0
112.913735,24.815107,11.625,0.39659998,169,0.2829,0.358641,2.263123681590154,1.0
112.926572,24.815107,10.85,0.3478,170,0.2829,0.362768,2.36423984,1.0
112.939409,24.815107,10.325,0.36659998,171,0.2829,0.368113,2.311491681590154,1.0
112.952246,24.815107,10.075,0.281,172,0.2829,0.36124,2.502670646153846,1.0
112.965083,24.815107,10.75,0.31419998,173,0.2829,0.367633,2.446797884667077,1.0
112.875224,24.823577,13.75,0.6989,174,0.4321555555555555,0.360755,1.7463272447863247,0.0
112.888061,24.823577,13.45,0.877,175,0.2829,0.355453,1.462233,0.0
112.900898,24.823577,12.375,0.0579,176,0.2829,0.371342,3.1032461969230773,1.0
112.913735,24.823577,11.575,0.6078,177,0.2829,0.35819,1.7572375323076923,0.0
112.926572,24.823577,10.625,0.0678,178,0.2829,0.3671,3.031324763076924,1.0
112.939409,24.823577,10.175,0.2668,179,0.2829,0.364013,2.541858809230769,1.0
112.952246,24.823577,10.075,0.2295,180,0.2829,0.372853,2.637224446153846,1.0
112.965083,24.823577,10.725,0.086399995,181,0.2829,0.367884,2.990223778089846,1.0
112.888061,24.832047,13.475,0.6161,182,0.2829,0.369153,1.7962083107692306,0.0
112.900898,24.832047,12.225,0.0821,183,0.55156,0.363787,3.3028055723076926,1.0
112.913735,24.832047,11.8,0.2758,184,0.2829,0.36636,2.5636210092307694,1.0
112.888061,24.840517,13.6,0.86179996,185,0.5301928888888889,0.370808,1.7286562735042736,0.0
112.888061,24.848987,13.6,0.073199995,186,0.562872,0.218473,3.224657356551385,1.0
