,,,,,,,,,∑Áœ’µ»º∂,id
112.952246,24.772757,3310.215909,39.18613636,18.33068182,0.873629655,0.364983815,0.17699277,0.471868747,0,120
112.965083,24.772757,3211.954545,40.26522727,19.40340909,0.6892036,0.499801238,0.349775785,0.512926874,0,121
112.97792,24.772757,3145.227273,40.72795455,20.15397727,0.563963657,0.557612584,0.470668985,0.530748409,0,122
112.836713,24.781227,2844.75,41.18545455,23.42386364,0,0.614770856,0.997346024,0.537372293,1,123
112.84955,24.781227,2888.522727,40.70022727,22.71420455,0.082156721,0.554148447,0.883042006,0.506449058,0,124
112.862387,24.781227,2962.471591,41.53272727,21.74545455,0.220950817,0.65815776,0.727006498,0.535371692,1,125
112.875224,24.781227,3059.147727,42.28090909,20.61193182,0.40240157,0.751632688,0.544431225,0.566155161,1,126
112.888061,24.781227,3068.9375,40.10409091,20.45454545,0.420775925,0.479669487,0.519081175,0.473175529,0,127
112.900898,24.781227,3075.409091,40.59181818,20.30454545,0.432922408,0.540604236,0.494920838,0.489482494,0,128
112.913735,24.781227,3144.0625,41.96204545,19.62443182,0.561777503,0.711795105,0.385375675,0.552982761,1,129
112.926572,24.781227,3205.375,41.34340909,19.06477273,0.676854498,0.634505083,0.295231994,0.535530525,1,130
112.939409,24.781227,3274.539773,41.81272727,18.38522727,0.806669368,0.693139872,0.185778347,0.561862529,1,131
112.952246,24.781227,3321.079545,40.62977273,18.03125,0.894019537,0.54534613,0.128763613,0.52270976,0,132
112.965083,24.781227,3246.693182,40.56204545,19.00625,0.7544043,0.536884548,0.285805802,0.525698217,0,133
112.97792,24.781227,3140.193182,40.69045455,20.15170455,0.554515207,0.55292748,0.470302919,0.525915202,0,134
112.84955,24.789697,2906.789773,40.28454545,22.37613636,0.116442008,0.502214777,0.828589732,0.482415506,0,135
112.862387,24.789697,2972.295455,41.47068182,21.55909091,0.239389157,0.650406042,0.69698911,0.528928103,0,136
112.875224,24.789697,3048.005682,41.59318182,20.72784091,0.381489144,0.665710716,0.563100577,0.536766812,1,137
112.888061,24.789697,3090.846591,38.22818182,20.26988636,0.461896942,0.245300699,0.489338336,0.398845325,0,138
112.900898,24.789697,3106.897727,40.73840909,20.02329545,0.492023205,0.558918735,0.449620207,0.500187382,0,139
112.913735,24.789697,3187.215909,41.77227273,19.20625,0.64277183,0.688085638,0.318019585,0.549625684,1,140
